rights_statement,record_count,rights_category
"Photo: (c) wellingtonsouth, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wellyleila, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) welshrach, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wendy_ho, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wendycramerwhite, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wernert, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) west01, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) westlake, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wetamouse, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wetboots, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) whaeaandrea, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) whaeaanna, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) whakamatau, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) whangajen, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wheelz77, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) whekau, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) whioblue, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) whitebait88, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) whu27, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wilberforce, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wildkiwi123, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wildtrack, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wilho, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) william1349, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) william2111, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) williamdefriez, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) williamjosephs, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) williampower, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) willmaria189, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) windley, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wineglass, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wingedweat, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) winparkes, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wiodlandsorganics, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) witherst, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) witzron, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wmsohope, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) woodear, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) woodezplace, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) woodj, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) worthiph, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wotii, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wr16021, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) write2_jo, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wsellers, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) wyattlane, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) xenicus, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) ximenanelson, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) xinmiaozhao, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) xpatiate, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) xsainnz, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) xtinehansen, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) xvalleyx, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) xxxtentacion2018, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) yangmatt, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) yatestands, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) ybbor, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) ybulteez, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) yeahnah73, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) yeet1234, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) yelizm, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) yellowseed, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) yhwa, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) yingb, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) yolosolo, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) yuliya4ad, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) yvesbas, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) yvonnevanl, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zacdavis7890, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zalice, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zealando, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zebrastripes, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zephyr16, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zev_nz, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zhihan, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zidaan, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) ziran, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zmt2, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zobo, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zoehawkinsnz, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zoemackintosh, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zoesamhill, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zoestorm, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zoewuuuuu, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zombiewoof, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zoovet, some rights reserved (CC BY-NC);",1,cc_by_nc
"Photo: (c) zuchini, some rights reserved (CC BY-NC);",1,cc_by_nc
"Polar Research 2016. c2016 S. de la Barre et al. This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial 4.0 International License (http://creativecommons.org/licenses/by-nc/4.0/), permitting all non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited.",1,cc_by_nc
"Polar Research 2016. © 2016 S. de la Barre et al. This is an Open Access article distributed under the terms of the Creative Commons Attribution-NonCommercial 4.0 International License (http://creativecommons.org/licenses/by-nc/4.0/), permitting all non-commercial use, distribution, and reproduction in any medium, provided the original work is properly cited. (With the exceptions noted in http://researcharchive.lincoln.ac.nz/page/rights, this metadata is available under a Creative Commons Zero license.)",1,cc_by_nc
"Politics, Affect and Intimacy: The mediated sentencing of Metiria Turei is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Polystichum cystostegia. Mature 2-pinnate-pinnatifid fronds.
© Leon Perrie CC BY-NC 3.0 NZ",1,cc_by_nc
"Polystichum sylvaticum. Adaxial surface of mature 2-pinnate-pinnatifid frond.
© Leon Perrie CC BY-NC 3.0 NZ",1,cc_by_nc
"Post-modern Westerns and the Endangered Woman is licensed under a Creative Commons Attribution-NonCommercial 4.0
International License.",1,cc_by_nc
Posting of the article on the internet as part of a non-commercial open access institutional repository or other non-commercial open access publication site affiliated with the author(s)'s place of employment is permitted by The University of Notre Dame Australia Law Review.,1,cc_by_nc
Posting of the article on the internet as part of a non-commercial open access institutional repository or other non-commercial open access publication site affiliated with the author(s)'s place of employment is permitted.,1,cc_by_nc
Practice report : when life gives you apricots is licensed under a Creative Commons AttributionNon-Commercial 4.0 International License.,1,cc_by_nc
Preparing vocational students for future workplaces: Towards a course evaluation of the Unitec Bachelor of Applied Engineering by Nick Marsden and Niranjan Singh is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
"Press, Politics and People in Papua New Guinea 1950-1975 by Philip Cass is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Proceedings of the Society of Architectural Historians, Australia and New Zealand: 31, Translation, edited by Christoph Schnoor is licensed under a Creative Commons AttributionNonCommercial 4.0 International License.",1,cc_by_nc
"Pteris cretica. Broadly ovate fronds, 1‑pinnate distally and 1-pinnate-pinnatifid proximally.
© Leon Perrie CC BY-NC 3.0 NZ",1,cc_by_nc
"Ptisana salicina: mature frond.
© Te Papa 2012 CC BY-NC 3.0 NZ",1,cc_by_nc
"Published by the BMJ Publishing Group Limited. For permission to use (where not already granted under a licence) please go to http://www.bmj.com/company/products-services/rights-and-licensing/
This is an Open Access article distributed in accordance with the Creative Commons Attribution Non Commercial (CC BY-NC 4.0) license, which permits others to distribute, remix, adapt, build upon this work non-commercially, and license their derivative works on different terms, provided the original work is properly cited and the use is non-commercial. See: http://creativecommons.org/licenses/by-nc/4.0/",1,cc_by_nc
"Pyrrosia eleagnifolia: mature plants growing epiphytically on fallen tree fern trunk.
© Leon Perrie 2011 CC BY-NC 3.0 NZ",1,cc_by_nc
Pūrātoke: Journal of Undergraduate Research in the Creative Arts and Industries is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
"Queensland fruit fly invasion in New Zealand: Predicting area suitability under future climate change scenarios, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Readers are free to copy, display, and distribute this article, as long as the work is attributed to the author(s) and Mathematics TeachingResearch
Journal On-Line, it is distributed for non-commercial purposes only, and no alteration or transformation is made in the work. All other
uses must be approved by the author(s) or MT-RJoL. MT-RJoL is published jointly by the Bronx Colleges of the City University of New York.
www.hostos.cuny.edu/departments/math/mtrj",1,cc_by_nc
Reflections on forty years of community development is licensed under a Creative Commons AttributionNon-Commercial  4.0 International License.,1,cc_by_nc
"Rethinking the true impact of voluntourism in line with new community development standards is licensed under
a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Rosebank:Cabbages, Horses and science by Paul Woodruffe is licensed under a Creative 
Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"Schizaea australis: mature plant growing on wet, pākihi soil.
© Te Papa 2012 CC BY-NC 3.0 NZ",1,cc_by_nc
"Selaginella kraussiana. Plants forming a loose, prostrate mat.
© Leon Perrie  CC BY-NC 3.0 NZ",1,cc_by_nc
"Show me the money: perspectives on applying for government research and development co-funding by Nick Kearns and William Beale, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License",1,cc_by_nc
"Some like it hot, but moth plant does not: The effect of commercial composting on moth plant (Araujia hortorum) seed viability by S. A. Killick and D. J. Blanchon, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
Spaces and Pedagogies: New Zealand Tertiary Learning and Teaching Conference 2017 Proceedings  is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,1,cc_by_nc
Spaces and Pedagogies: New Zealand Tertiary Learning and Teaching Conference 2017 Proceedings is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
State Housing in Aotearoa New Zealand: What future after National? is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.,1,cc_by_nc
"Stood Loyal Right Through is licensed under a Creative
Commons Attribution-NonCommercial 4.0 International
License.",1,cc_by_nc
Strategies to establish Social Policy Units (SPUs) within community-based organisations is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,1,cc_by_nc
"Submission of an article to PAJAIS implies the authors’ certification that the manuscript is not copyrighted and is not currently under review by other journal or conference proceedings.Articles accepted for publication in the PAJAIS are copyrighted by the Electronic Commerce Research Center of the National Sun-Yat-Sen University. All authors of accepted articles are required to sign copyright release forms before publication of their papers. When their manuscripts are under review prior to acceptance, Authors have every right to post manuscripts on their own Websites, or for non-commercial personal or classroom use. Once a paper is accepted for publication in PAJAIS, all authors must clearly note that PAJAIS owns the copyright and use for profit is not allowed. The article version must be identical to the final published version, and include a link to PAJAIS.",1,cc_by_nc
"Sustainably Yours: Community Development and a Sustainably Just Future – ACDA and IACD Conference Proceedings, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"The Alexander Turnbull Library administers both commercial and non-commercial use of these images. 
Copyright: Copyight is held by the Alexander Turnbull Library.",1,cc_by_nc
"The Ant Fauna of Rakitu (Arid Island), New Zealand, by Andrew Veale, Thomas Bodey, Erin Doyle, Jo Peace, James Russell, is
licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"The Author 2017. Published by Oxford University Press on behalf of the Society for Molecular Biology and Evolution.
This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License
(http://creativecommons.org/licenses/by-nc/4.0/), which permits non-commercial re-use, distribution, and reproduction in any medium,
provided the original work is properly cited.",1,cc_by_nc
The Author(s) 2017. Creative Commons License Attribution-NonCommercial 4.0 International (CC BY-NC 4.0),1,cc_by_nc
"The Author(s) 2017. Published by Oxford University Press on behalf of the Society for Molecular Biology and Evolution.
This is an Open Access article distributed under the terms of the Creative Commons Attribution Non-Commercial License (http://creativecommons.org/licenses/by-nc/4.0/), which permits
non-commercial re-use, distribution, and reproduction in any medium, provided the original work is properly cited.",1,cc_by_nc
The Author(s) CC BY-NC,1,cc_by_nc
The Author(s) CC BY-NC 4.0,1,cc_by_nc
The Authors; Creative Commons CC-BY-NC 3.0,1,cc_by_nc
"The Behavior Analyst Today, © 2006 Joseph D. Cautilli, Publisher, BAOJournals. All rights reserved. Authors retain the right to post and update his/her publication version of the work on a personal website or institutional repository (non-Publisher servers including e-print servers) provided it is for non commercial purposes and does not depend on payment of access, subscription. or membership fees. Please see Citation and Publisher’s Version.",1,cc_by_nc
"The International Journal of Advanced Pervasive and Ubiquitous Computing (IJAPUC) (ISSN 1937-965X; eISSN
1937-9668), Copyright © 2013 IGI Global. All rights, including translation into other languages reserved by the publisher. No part of this journal may be reproduced or used in any form or by any means without written permission from the publisher, except for noncommercial, educational use including classroom teaching purposes.",1,cc_by_nc
The Journal of Public Space is licensed under a Creative Commons AttributionNonCommercial 4.0 International License. It provides immediate open access to its content on the principle that making research freely available to the public supports a greater global exchange of knowledge.,1,cc_by_nc
"The Library may authorise non-commercial use of images in accordance with the Library's reproduction policies. Permission from Denis  Friar, or his designated agent, must be requested by the Library, granted, and any fees paid, before any commercial use.",1,cc_by_nc
"The Library may authorise non-commercial use of images in accordance with the Library's reproduction policies. Permission from Denis Friar, or his designated agent, must be requested by  the Library, granted, and any fees paid, before any commercial use.",1,cc_by_nc
"The Library may authorise non-commercial use of images in accordance with the Library's reproduction policies. Permission from Denis Friar, or his designated agent, must be requsted by the Library, granted, and any fees paid, before any commercial use.",1,cc_by_nc
"The License Elements of this Public License are Attribution, NonCommercial, and ShareAlike. Licensed Material means the artistic or literary work, database, or other material to which the Licensor applied this Public License.",1,cc_by_nc
The Moveable Feast Collective Teach Design by Susan Jowsey is licensed under a Creative Commons Attribution Non-Commercial 4.0 International License.,1,cc_by_nc
"The Nansen Initiative Secretariat maintains and administers this website as a tool for information sharing, facilitating communication, and organizing events.  The Nansen Initiative grants permission for users to visit the site and download and copy the information, documents and materials for the user's non-commercial use, without any right to resell or redistribute them, or to compile or create derivative works therefrom. 

All secondary material found on this website, including links to other websites, has been uploaded with permission of the author and/or entity, as appropriate.  The Nansen Initiative does not in any way assume ownership of secondary material, which is fully credited to their original authors and sources.  Reference to secondary material or linking to external websites does not constitute an official endorsement or approval of the content within them. 

The Nansen Initiative accepts no liability to any person or entity due to use of this website, its information, or any website linked to it.",1,cc_by_nc
"The Nephrolepis Boston fern complex (including Nephrolepis exaltata [L.] Schott), Nephrolepidaceae, naturalised in New Zealand by Mark Large and Lizzy Farrington is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"The Participation of Women Employed in Traditionally Male Dominated Occupations including Plumbing: 1975-2013 by Garry Cruickshank, is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License.",1,cc_by_nc
"The Productivity Commission's work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License. In essence, you are free to share and adapt our work, as long as you attribute the source of the work to the New Zealand Productivity Commission and abide by the other license terms.",1,cc_by_nc
"The Smithsonian allows personal, educational, and other non-commercial uses of the Content on the following terms:
You must cite the author and source of the Content as you would material from any printed work.
You must also cite and link to, when possible, the SI Website as the source of the Content.
You may not remove any copyright, trademark, or other proprietary notices including attribution information, credits, and notices, that are placed in or near the text, images, or data.
You must comply with all terms or restrictions other than copyright (such as trademark, publicity and privacy rights, or contractual restrictions) as may be specified in the metadata or as may otherwise apply to the Content.",1,cc_by_nc
The United Nations Sustainable Development Goals (SDGs): A Framework for Intersectoral Collaboration is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License,1,cc_by_nc
"The article has been co-published with permission in Human Reproduction and Fertility and Sterility. © The Authors, 2020. Published by Elsevier This is an Open Access article distributed under the terms of the Creative Commons Attributian-NonCommerciallicence (https://creativecom mons.orq/licenses/bv-nc/4.0/) which permits noncommercial reproduction and distribution of the work, in any medium, provided the original work is properly cited. For commercial re use, please contact permissions@elsevier.com. The articles are identical except for minor stylistic and spelling differences in keeping with each journal's style.",1,cc_by_nc
"The author of papers, abstracts, presentations, etc. for the THETA 2017 Conference retains the copyright of such material. THETA 2017 may publish such papers, abstracts, and enclosures on websites, in print and on other media for non-commercial purposes",1,cc_by_nc
